"SE33"
"12"	0.013
"13"	0.006
"14"	0.029
"14.2"	0.013
"15"	0.029
"15.2"	0.003
"16"	0.048
"16.2"	0.003
"16.3"	0.003
"17"	0.067
"18"	0.093
"19"	0.074
"19.2"	0.006
"20"	0.045
"20.2"	0.003
"21"	0.029
"21.2"	0.006
"22.2"	0.029
"23"	0.010
"23.2"	0.042
"24.2"	0.035
"25"	0.003
"25.2"	0.038
"26.2"	0.048
"27.2"	0.067
"28"	0.003
"28.2"	0.071
"29.2"	0.067
"29.3"	0.003
"30.2"	0.077
"31.2"	0.016
"32.2"	0.006
"33"	0.003
"33.2"	0.003
"34"	0.006
