d2F 	 d2M 	 iteration
inf	0.0	inf	6.0	inf	0.0	inf	6.0	inf	3.0	inf	9.0	inf	3.0	inf	9.0	1
inf	2.0	inf	0.0	inf	2.0	inf	0.0	inf	7.0	inf	5.0	inf	7.0	inf	5.0	2
inf	14.0	inf	0.0	inf	14.0	inf	0.0	inf	11.0	inf	3.0	inf	11.0	inf	3.0	3
inf	0.0	inf	4.0	inf	0.0	inf	4.0	inf	4.0	inf	8.0	inf	4.0	inf	8.0	4
inf	0.0	inf	7.0	inf	0.0	inf	7.0	inf	12.0	inf	5.0	inf	12.0	inf	5.0	5
inf	13.0	inf	0.0	inf	13.0	inf	0.0	inf	16.0	inf	3.0	inf	16.0	inf	3.0	6
inf	3.0	inf	0.0	inf	3.0	inf	0.0	inf	7.0	inf	10.0	inf	7.0	inf	10.0	7
inf	0.0	inf	2.0	inf	0.0	inf	2.0	inf	11.0	inf	13.0	inf	11.0	inf	13.0	8
inf	0.0	inf	6.0	inf	0.0	inf	6.0	inf	7.0	inf	1.0	inf	7.0	inf	1.0	9
inf	0.0	inf	1.0	inf	0.0	inf	1.0	inf	6.0	inf	5.0	inf	6.0	inf	5.0	10
inf	0.0	inf	18.0	inf	0.0	inf	18.0	inf	9.0	inf	9.0	inf	9.0	inf	9.0	11
inf	1.0	inf	0.0	inf	1.0	inf	0.0	inf	5.0	inf	4.0	inf	5.0	inf	4.0	12
inf	0.0	inf	7.0	inf	0.0	inf	7.0	inf	8.0	inf	1.0	inf	8.0	inf	1.0	13
inf	5.0	inf	0.0	inf	5.0	inf	0.0	inf	4.0	inf	9.0	inf	4.0	inf	9.0	14
inf	9.0	inf	0.0	inf	9.0	inf	0.0	inf	2.0	inf	7.0	inf	2.0	inf	7.0	15
inf	6.0	inf	0.0	inf	6.0	inf	0.0	inf	9.0	inf	3.0	inf	9.0	inf	3.0	16
inf	0.0	inf	8.0	inf	0.0	inf	8.0	inf	7.0	inf	1.0	inf	7.0	inf	1.0	17
inf	0.0	inf	0.0	inf	0.0	inf	0.0	inf	3.0	inf	3.0	inf	3.0	inf	3.0	18
inf	18.0	inf	0.0	inf	18.0	inf	0.0	inf	0.0	inf	18.0	inf	0.0	inf	18.0	19
inf	0.0	inf	12.0	inf	0.0	inf	12.0	inf	12.0	inf	0.0	inf	12.0	inf	0.0	20
