d2F 	 d2M 	 iteration
inf	6.0	inf	0.0	inf	6.0	inf	0.0	inf	6.0	inf	12.0	inf	6.0	inf	12.0	1
inf	2.0	inf	0.0	inf	2.0	inf	0.0	inf	1.0	inf	1.0	inf	1.0	inf	1.0	2
inf	0.0	inf	3.0	inf	0.0	inf	3.0	inf	11.0	inf	8.0	inf	11.0	inf	8.0	3
inf	5.0	inf	0.0	inf	5.0	inf	0.0	inf	2.0	inf	3.0	inf	2.0	inf	3.0	4
inf	0.0	inf	0.0	inf	0.0	inf	0.0	inf	1.0	inf	1.0	inf	1.0	inf	1.0	5
inf	0.0	inf	2.0	inf	0.0	inf	2.0	inf	11.0	inf	9.0	inf	11.0	inf	9.0	6
inf	4.0	inf	0.0	inf	4.0	inf	0.0	inf	1.0	inf	3.0	inf	1.0	inf	3.0	7
inf	0.0	inf	0.0	inf	0.0	inf	0.0	inf	8.0	inf	8.0	inf	8.0	inf	8.0	8
inf	2.0	inf	0.0	inf	2.0	inf	0.0	inf	2.0	inf	4.0	inf	2.0	inf	4.0	9
inf	0.0	inf	6.0	inf	0.0	inf	6.0	inf	0.0	inf	6.0	inf	0.0	inf	6.0	10
inf	0.0	inf	0.0	inf	0.0	inf	0.0	inf	3.0	inf	3.0	inf	3.0	inf	3.0	11
inf	8.0	inf	0.0	inf	8.0	inf	0.0	inf	6.0	inf	2.0	inf	6.0	inf	2.0	12
inf	0.0	inf	0.0	inf	0.0	inf	0.0	inf	3.0	inf	3.0	inf	3.0	inf	3.0	13
inf	7.0	inf	0.0	inf	7.0	inf	0.0	inf	3.0	inf	10.0	inf	3.0	inf	10.0	14
inf	0.0	inf	5.0	inf	0.0	inf	5.0	inf	1.0	inf	6.0	inf	1.0	inf	6.0	15
inf	5.0	inf	0.0	inf	5.0	inf	0.0	inf	2.0	inf	3.0	inf	2.0	inf	3.0	16
inf	3.0	inf	0.0	inf	3.0	inf	0.0	inf	1.0	inf	2.0	inf	1.0	inf	2.0	17
inf	0.0	inf	3.0	inf	0.0	inf	3.0	inf	3.0	inf	6.0	inf	3.0	inf	6.0	18
inf	9.0	inf	0.0	inf	9.0	inf	0.0	inf	0.0	inf	9.0	inf	0.0	inf	9.0	19
inf	0.0	inf	4.0	inf	0.0	inf	4.0	inf	9.0	inf	5.0	inf	9.0	inf	5.0	20
inf	8.0	inf	0.0	inf	8.0	inf	0.0	inf	9.0	inf	1.0	inf	9.0	inf	1.0	21
inf	4.0	inf	0.0	inf	4.0	inf	0.0	inf	10.0	inf	14.0	inf	10.0	inf	14.0	22
inf	0.0	inf	10.0	inf	0.0	inf	10.0	inf	1.0	inf	9.0	inf	1.0	inf	9.0	23
inf	12.0	inf	0.0	inf	12.0	inf	0.0	inf	10.0	inf	2.0	inf	10.0	inf	2.0	24
inf	0.0	inf	7.0	inf	0.0	inf	7.0	inf	4.0	inf	3.0	inf	4.0	inf	3.0	25
inf	8.0	inf	0.0	inf	8.0	inf	0.0	inf	0.0	inf	8.0	inf	0.0	inf	8.0	26
inf	0.0	inf	0.0	inf	0.0	inf	0.0	inf	1.0	inf	1.0	inf	1.0	inf	1.0	27
inf	4.0	inf	0.0	inf	4.0	inf	0.0	inf	3.0	inf	1.0	inf	3.0	inf	1.0	28
inf	0.0	inf	8.0	inf	0.0	inf	8.0	inf	1.0	inf	7.0	inf	1.0	inf	7.0	29
inf	14.0	inf	0.0	inf	14.0	inf	0.0	inf	2.0	inf	12.0	inf	2.0	inf	12.0	30
inf	1.0	inf	0.0	inf	1.0	inf	0.0	inf	11.0	inf	10.0	inf	11.0	inf	10.0	31
inf	2.0	inf	0.0	inf	2.0	inf	0.0	inf	12.0	inf	10.0	inf	12.0	inf	10.0	32
inf	14.0	inf	0.0	inf	14.0	inf	0.0	inf	5.0	inf	9.0	inf	5.0	inf	9.0	33
inf	4.0	inf	0.0	inf	4.0	inf	0.0	inf	6.0	inf	2.0	inf	6.0	inf	2.0	34
inf	0.0	inf	3.0	inf	0.0	inf	3.0	inf	2.0	inf	5.0	inf	2.0	inf	5.0	35
inf	0.0	inf	10.0	inf	0.0	inf	10.0	inf	2.0	inf	8.0	inf	2.0	inf	8.0	36
inf	0.0	inf	12.0	inf	0.0	inf	12.0	inf	1.0	inf	11.0	inf	1.0	inf	11.0	37
inf	2.0	inf	0.0	inf	2.0	inf	0.0	inf	5.0	inf	7.0	inf	5.0	inf	7.0	38
inf	2.0	inf	0.0	inf	2.0	inf	0.0	inf	2.0	inf	0.0	inf	2.0	inf	0.0	39
inf	0.0	inf	10.0	inf	0.0	inf	10.0	inf	9.0	inf	1.0	inf	9.0	inf	1.0	40
inf	0.0	inf	1.0	inf	0.0	inf	1.0	inf	8.0	inf	7.0	inf	8.0	inf	7.0	41
inf	0.0	inf	7.0	inf	0.0	inf	7.0	inf	0.0	inf	7.0	inf	0.0	inf	7.0	42
inf	1.0	inf	0.0	inf	1.0	inf	0.0	inf	11.0	inf	10.0	inf	11.0	inf	10.0	43
