"SE33"
"3"	0.005
"6.3"	0.015
"10.2"	0.010
"11.2"	0.015
"13"	0.005
"13.2"	0.005
"14"	0.030
"14.2"	0.010
"15"	0.040
"15.2"	0.020
"16"	0.079
"17"	0.064
"18"	0.124
"18.2"	0.005
"19"	0.139
"19.2"	0.005
"20"	0.074
"21"	0.054
"21.2"	0.010
"22"	0.025
"22.2"	0.010
"23"	0.005
"23.2"	0.030
"24.2"	0.020
"25.2"	0.020
"26.2"	0.040
"27"	0.005
"27.2"	0.050
"28"	0.005
"28.2"	0.025
"29.2"	0.035
"30.2"	0.020
"31.2"	0.005
