"D18S51"
"9"	0.0004174492
"10"	0.0124191072
"11"	0.0083489948
"12"	0.1348880783
"12.2"	5.21812e-05
"13"	0.1268000736
"14"	0.1872781087
"15"	0.1424550827
"16"	0.1162600675
"16.2"	0.0001043621
"17"	0.1009180586
"18"	0.0769672447
"18.1"	0.0001043621
"18.3"	5.21812e-05
"19"	0.053433531
"20"	0.020663712
"21"	0.0074619143
"22"	0.0059486535
"23"	0.0023481514
"24"	0.0014088908
"25"	0.0010436206
"26"	0.0003130872
"27"	0.0003130872
