"D11S554"
"176"	0.007570301
"192"	0.0036049005
"196"	0.0036049005
"198"	0.00036049
"199"	0.00036049
"200"	0.0562365078
"202"	0.0086517712
"204"	0.0767844106
"206"	0.0018024502
"208"	0.0976929135
"212"	0.0958904132
"213"	0.0032444104
"214"	0.00036049
"216"	0.0836337115
"217"	0.0115357016
"218"	0.00036049
"220"	0.0616438085
"221"	0.043619306
"223"	0.00036049
"224"	0.0295602041
"225"	0.0659697091
"227"	0.00036049
"228"	0.0209084029
"229"	0.0976929135
"231"	0.0018024502
"232"	0.0133381018
"233"	0.0857967118
"234"	0.00036049
"235"	0.0010814701
"236"	0.0046863706
"237"	0.0371305051
"240"	0.0010814701
"241"	0.0028839204
"242"	0.0036049005
"243"	0.0043258806
"244"	0.0025234303
"246"	0.021629403
"248"	0.0007209811
"250"	0.0191060026
"254"	0.021989903
"255"	0.0010814701
"256"	0.0007209811
"258"	0.00036049
"260"	0.0014419602
"262"	0.00036049
"264"	0.00036049
"268"	0.00036049
"274"	0.00036049
"278"	0.00036049
"303"	0.00036049
"334"	0.00036049
